0.00000 ; negcapital(A ,B)  :-  areaTotal(A ,C)   ,  areaMetro(B ,D)   ,  C<D.
0.00420 ; negcapital(A ,B)  :-  hometown(C ,B)   ,  stateOfOrigin(C ,D)   ,  country(A ,D).
0.00541 ; negcapital(A ,B)  :-  city(C ,B)   ,  broadcastArea(C ,D)   ,  country(A ,D).
0.00000 ; negcapital(A ,B)  :-  areaTotal(A ,C)   ,  populationDensity(B ,D)   ,  C>D.
0.00350 ; negcapital(A ,B)  :-  billed(C ,B)   ,  residence(C ,D)   ,  country(A ,D).
0.00210 ; negcapital(A ,B)  :-  billed(C ,B)   ,  billed(C ,D)   ,  country(A ,D).
0.00420 ; negcapital(A ,B)  :-  leaderName(B ,C)   ,  birthPlace(C ,D)   ,  country(A ,D).
0.00910 ; negcapital(A ,B)  :-  birthPlace(C ,A)   ,  citizenship(D ,B)   ,  D=C.
0.00000 ; negcapital(A ,B)  :-  areaWater(B ,C)   ,  areaTotal(A ,D)   ,  C>D.
0.01330 ; negcapital(A ,B)  :-  populationDensity(A ,C)   ,  populationDensity(B ,D)   ,  C<D.
0.00840 ; negcapital(A ,B)  :-  minimumElevation(B ,C)   ,  areaTotal(A ,D)   ,  C<D.
0.04270 ; negcapital(A ,B)  :-  populationTotal(A ,C)   ,  areaTotal(B ,D)   ,  C<D.
0.00280 ; negcapital(A ,B)  :-  country(A ,C)   ,  citizenship(D ,C)   ,  hometown(D ,B).
0.04340 ; negcapital(A ,B)  :-  areaTotal(B ,C)   ,  populationDensity(A ,D)   ,  C>D.
0.00000 ; negcapital(A ,B)  :-  areaTotal(A ,C)   ,  elevation(B ,D)   ,  C<D.
0.00000 ; negcapital(A ,B)  :-  foundationPlace(C ,B)   ,  locationCity(C ,D)   ,  country(A ,D).
0.00000 ; negcapital(A ,B)  :-  city(C ,B)   ,  mouthCountry(C ,D)   ,  country(A ,D).
0.01260 ; negcapital(A ,B)  :-  residence(C ,B)   ,  nationality(C ,D)   ,  country(A ,D).
0.01890 ; negcapital(A ,B)  :-  hometown(C ,B)   ,  hometown(C ,D)   ,  country(A ,D).
0.03570 ; negcapital(A ,B)  :-  city(C ,B)   ,  country(C ,D)   ,  country(A ,D).
2.10000 ; negcapital(A ,B)  :-  populationTotal(A ,C)   ,  populationTotal(B ,D)   ,  C<D.
0.00210 ; negcapital(A ,B)  :-  hometown(C ,B)   ,  country(C ,D)   ,  country(A ,D).
0.00000 ; negcapital(A ,B)  :-  areaWater(A ,C)   ,  areaTotal(B ,D)   ,  C<D.
0.00000 ; negcapital(A ,B)  :-  areaMetro(B ,C)   ,  populationTotal(A ,D)   ,  C<D.
0.00210 ; negcapital(A ,B)  :-  broadcastArea(C ,B)   ,  locationCountry(C ,D)   ,  country(A ,D).
0.00000 ; negcapital(A ,B)  :-  routeStart(C ,B)   ,  county(C ,D)   ,  country(A ,D).
0.00630 ; negcapital(A ,B)  :-  locationCity(C ,B)   ,  foundationPlace(C ,D)   ,  country(A ,D).
0.00000 ; negcapital(A ,B)  :-  populationTotal(A ,C)   ,  populationDensity(B ,D)   ,  C>D.
